comment,label,score
ricohu1160 Hahaa well thats the western propaganda striking again My account is old as hell so I feel like its verified enough to be a non bot response Feels like Im shadow banned by Youtube ironically from replying to half these comments tho Sorry zhixuanzhang6872 my long response is getting deleted or glitched somehow,NEGATIVE,0.9992963075637817
The VPN business is booming,POSITIVE,0.9997634291648865
yes bro 30 rmb a month,POSITIVE,0.550178587436676
hhhh i am your Chinese friend,POSITIVE,0.9989424347877502
Yeah most Chinese people in there country use vpn to access social media,NEGATIVE,0.9651193618774414
Why speed kiss the dancing thing,POSITIVE,0.6637356281280518
CC,POSITIVE,0.9832234978675842
you are right,POSITIVE,0.9998509883880615
Yes I love using VPNs,POSITIVE,0.9970880150794983
today was mybirthdaybut 0 subcribers,NEGATIVE,0.9949601888656616
worldspeedt happy birthday bro im your fans,POSITIVE,0.999768078327179
facefuchsiatongueout,NEGATIVE,0.9919041991233826
Bro,POSITIVE,0.9973885416984558
The VPN market in China is very large,POSITIVE,0.9921584129333496
I want a piece of it,POSITIVE,0.9965069890022278
The worlds largest VPN market should be in China Even if there are still people who dont use VPN some will move to Chinese platforms like TikTok,NEGATIVE,0.830599844455719
trystanee1hc vpn,NEGATIVE,0.9502097964286804
lightsxxdeath9116,NEGATIVE,0.7766825556755066
Get caught using VPN see you in jail lol,NEGATIVE,0.9974172115325928
Moodezsucksatgaming 666 i keep posting videos on yt for 7 yrs its all safe,NEGATIVE,0.988326370716095
we all have vpn,NEGATIVE,0.9760673642158508
Moodezsucksatgaming you think we first day use it Okay then i m writing this in jail,NEGATIVE,0.9990952014923096
Leojw10Actually it is only used when accessing the external network,NEGATIVE,0.9962223768234253
ture YouTube is all about TW frogs its not very interesting,NEGATIVE,0.999721109867096
yeswe need VPNs that we need to get the first news,NEGATIVE,0.9955669045448303
mathYimins me too,POSITIVE,0.9719028472900391
I use VPN every day,NEGATIVE,0.9833780527114868
Poland was better,POSITIVE,0.9884768724441528
Why did my comment disappear,NEGATIVE,0.9992772936820984
x4n like right now YouTube blocked my comment,NEGATIVE,0.9994146823883057
I also shock There no lag Thats why I love china,POSITIVE,0.9955761432647705
punchmanager1536 I never know YouTube can blocked our comment 1 year ago Im confused why my comment always disappear When I read your comment Now I know why my comment always disappear Thank you because you give this information Sorry if my English is not good,NEGATIVE,0.9987780451774597
Masahiroriki its ok man this thing happens to a lot of people who use youtube automatically it removed for no reason,NEGATIVE,0.9996225833892822
Masahiroriki like it or not its called democracy,NEGATIVE,0.9753803014755249
Singapore was as good too,POSITIVE,0.9998364448547363
Most Chinese people are also very friendly to foreigners who are not celebrities or internet celebrities,POSITIVE,0.9959573149681091
rickz627 whats wrong,NEGATIVE,0.9994937181472778
Bc we dont have liberals,NEGATIVE,0.981977641582489
punchmanager1536 I dont have beef with Poland and I have a positive attitude to ur country But what u did in the comment r ruining this,NEGATIVE,0.9955188035964966
C4rnagen8u okay you want me to apologize,NEGATIVE,0.9944444298744202
punchmanager1536 nope u dont need to apologize if u dont think u r wrong We Chinese dont have that attitude But yes again Ive little bit changed my mind about Poland But thats nothing to u guys right After all were just developing country,NEGATIVE,0.9925528168678284
Speed fans in around the world are same,NEGATIVE,0.9533151388168335
notforeveryoneF and it is just part 1 Chongqing will be crazy Speed will et so Lost there but it has its advantages since the city is so confusing Fans wont be really able to track him,NEGATIVE,0.8785301446914673
Best quality stream of speed ever,POSITIVE,0.9998352527618408
I think this is my favorite stream so far of ishowspeed Enjoyed literally every second of it and felt so immersed and amazed by china and like all the people even though the police part at the end kinda ruined the vibe but it was so good overall best part was when he reached 37 million subs,POSITIVE,0.9994500279426575
junxifu2708 He definitely should get a Chongqing local guide for thator theyre gonna be sooooooo lost,NEGATIVE,0.9996542930603027
Welcome to visit China,POSITIVE,0.9998273849487305
well it was mostly planned most likely all the random shit was probbraly nto so random and pre organized to happen,NEGATIVE,0.9996035695075989
the goverment the people chill,NEGATIVE,0.6707553267478943
xwyuo for my country its due to having Chinese dispora and China is very interested in the Caribbean region as well as some in some African regions,POSITIVE,0.9881330132484436
This seems quite clearly like botaction Chinese username not a problem on its own but then pretending like you havent seen China with your own eyes at all Account made 3 days ago Probably also an AI profile picture,NEGATIVE,0.9987540245056152
handsome008 hey man Im from South America but I grew up in the Netherlands Suriname a former Dutch colony has some people from Chinese dispora most are from South China I think they are called Hmong and they speak hakkan maintain their culture food and religions many of the Chinese brothers and sisters own a shop or restaurant there are also a new wave of Chinese immigrants but the took Mandarin and present day things from China,POSITIVE,0.8452317118644714
10 China is now visafree for 10 days and welcomes to play,POSITIVE,0.9988547563552856
lifeifanj3i Do you know more and more China people living China to live oversea You can see more and more China people living in Thailand Singapore Malaysia,NEGATIVE,0.9939025640487671
both can be true the gov can be iffy but the locals and culture is nice,POSITIVE,0.999725878238678
A city of over 20 million people and not one piece of trash on the floor,NEGATIVE,0.9525806307792664
Japan to Japan nobody no ishowspeed,NEGATIVE,0.9962335228919983
RLhv3lb in japan they just straight up ignore him u called that respectful,NEGATIVE,0.9984101057052612
lil4thatsme respectful doesnt mean u have to show your attention to everything in japan they have different cultures and theyre introverts they dont open doors for each other there and have private sections for most stuff because theyre not social,NEGATIVE,0.9710769057273865
ravenw4695 and you all glaze China so why no glaze Japan,NEGATIVE,0.9913956522941589
veyra0808 yea i get that but it just not as much fun uknow for streaming n shit,NEGATIVE,0.9994865655899048
punchmanager1536 China doesnt need glaze speed went and we all saw its a W stream while yall glaze japan too hard but ignoring the bad side of japan what a clown,NEGATIVE,0.9268820881843567
RLhv3lb Speed wasnt nearly as famous as he is today when he did that stream,NEGATIVE,0.9790189266204834
veyra0808 and theres no vibe anymore yes,NEGATIVE,0.9993791580200195
japan has its own vibe being loud and open and extroverted is not only vibing every culture has their preference if he dont like the introvert vibe then dont go to japan,NEGATIVE,0.9123599529266357
Thank,POSITIVE,0.9998283386230469
veyra0808 ignorin aint mean shit too bruh,NEGATIVE,0.993682861328125
beluwuga once they go russia or paris they will see true ignoring,NEGATIVE,0.9920479655265808
And alot of racism,NEGATIVE,0.9982941746711731
This comment aged poorly lmfao Im not complaining though big crowds are the highlights of his irl streams,NEGATIVE,0.9976022839546204
And cool places,POSITIVE,0.9998445510864258
yeahlove and peace,POSITIVE,0.998708963394165
Love and Peace,POSITIVE,0.9998714923858643
Actually few people gives a dmn on political sht Thats all propaganda media,NEGATIVE,0.988856852054596
political difference my ass thats all for those politicians,POSITIVE,0.6160282492637634
CaiLeTao yet on the internet it says otherwise,NEGATIVE,0.9958951473236084
World peace,POSITIVE,0.999747097492218
Thx bro for the kind words only the Western politicians are emphasizing the differences Chinese people love to embrace the world,POSITIVE,0.6763043999671936
Sure we can do this,POSITIVE,0.9996082186698914
Politicians dont want people to get well with each other,NEGATIVE,0.9982432126998901
right,POSITIVE,0.9998270869255066
we really hope so,POSITIVE,0.9998307228088379
You are right,POSITIVE,0.9998509883880615
True any high school student in china is better than him,POSITIVE,0.999394416809082
YifuWangm1h dam China looks really good the propaganda over here crazy,NEGATIVE,0.6036508679389954
MasterChief968 hes just saying how bad that translator was chill,NEGATIVE,0.9998071789741516
MasterChief968 why you mad China is superior Coping isnt good for you bro,POSITIVE,0.6310596466064453
MasterChief968 Is a meme in china and you have no clueonly shows your lack of understanding of chinese internet culture,NEGATIVE,0.9985222220420837
YouTube available in china,POSITIVE,0.9511219263076782
johnc1873 hes just saying the propaganda from other countries about China is crazy so he was supporting China,NEGATIVE,0.9974864721298218
Iamjayy It is not available in mainland of China,NEGATIVE,0.9995423555374146
Iamjayy nobut well find a way to figure it outwho doesnt like youtube anyway,NEGATIVE,0.9983935952186584
I think he was just trying to stir up drama for content or something with ridiculous translations,NEGATIVE,0.9997466206550598
Iamjayy how I talk to U I living in Beijing,POSITIVE,0.8912414908409119
Iamjayy yeahjust need some special ways,NEGATIVE,0.9849522709846497
MasterChief968 They were just saying the truth Whats wrong with you What kind of shit is in your mind,NEGATIVE,0.9981325268745422
we can use VPN,NEGATIVE,0.9775092601776123
what type of VPN,NEGATIVE,0.9868148565292358
Chinese people are so respectful,POSITIVE,0.9978645443916321
People say China is a dangerous country what a lie its the most developed country in the world its clean safe nice citys and Chinese food is some of the best itw and China has alot of western European culture in shanghaiAmerican culture and to access Internet use a vpn probably,POSITIVE,0.9994547963142395
Many media outlets spent a fortune smearing China but a blogger easily erased their negative influence on China with a single livestream,NEGATIVE,0.9981809854507446
More and more people have begun to truly understand China where there are beautiful cities kindhearted people and a united nation,POSITIVE,0.99904865026474
China is currently better than any country in this world bro 6 hrs stream without even lag is crazy and people are nice too,POSITIVE,0.9998071789741516
its a delight to see people know more about how good China is I can proudly say I am Chinese facepurpleraindrops,POSITIVE,0.9997005462646484
The China haters are fuming Speed is debunking all their propaganda about China in 6 hours,NEGATIVE,0.9967085123062134
Ishowspeed in other countries 3 to 4 hours Ishowpeed in China 6 hours straight,NEGATIVE,0.9777694940567017
We got ishowspeed in china before GTA 6,NEGATIVE,0.9694929122924805
32623 view is just amazing as not only as indian anyone has to accept the technological marvel china has done,POSITIVE,0.9998698234558105
Speed is literally uniting this World unlike any political figure in history,POSITIVE,0.9997397065162659
